OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
89,3,15,40.598005427605756,11,-120.636341644999959,35.015397571000051,-120.636002081999948,35.015633946000037,49.764138016019686
90,3,16,49.955213175563749,12,-120.636341644999959,35.015397571000051,-120.635954624999954,35.015715972000066,44.999871801494415
91,3,18,55.429807085422468,13,-120.636341644999959,35.015397571000051,-120.635763387999987,35.015550258000076,72.205701865224796
92,3,17,56.920134347726218,14,-120.636341644999959,35.015397571000051,-120.635767829999963,35.015598522000062,66.941638181214643
93,3,13,57.072533008748515,15,-120.636341644999959,35.015397571000051,-120.635718655999995,35.015353308000044,94.935707642930836
94,3,6,60.619707796207187,16,-120.636341644999959,35.015397571000051,-120.635742983999990,35.015160941000033,115.661702947507735
95,3,5,63.518597238123448,17,-120.636341644999959,35.015397571000051,-120.635787400999959,35.015051317000029,127.211649483242397
96,3,20,67.805677119223859,18,-120.636341644999959,35.015397571000051,-120.636134775999949,35.015984585000069,16.168182502457711
97,3,19,68.928643013584306,19,-120.636341644999959,35.015397571000051,-120.635628852999957,35.015602864000073,70.705543875983210
98,3,21,71.087700791827572,20,-120.636341644999959,35.015397571000051,-120.636122140999987,35.016012369000066,16.369091803326668
99,3,22,78.126319952530437,21,-120.636341644999959,35.015397571000051,-120.636266913999975,35.016099098000041,5.008511946546564
100,3,26,80.676225949504044,22,-120.636341644999959,35.015397571000051,-120.635787517999972,35.015964135000047,38.821311044021549
101,3,23,84.746428148381639,23,-120.636341644999959,35.015397571000051,-120.636348414999986,35.016161439000030,-0.417756129773430
102,3,25,85.466043413541712,24,-120.636341644999959,35.015397571000051,-120.636148481999953,35.016151377000028,11.904504838752917
103,3,24,92.871054214018727,25,-120.636341644999959,35.015397571000051,-120.636268272999985,35.016232514000023,4.135027385210902
104,3,40,97.093917180222249,26,-120.636341644999959,35.015397571000051,-120.635843617999967,35.016170925000040,27.914616352569809
105,3,39,99.468812630956279,27,-120.636341644999959,35.015397571000051,-120.635929584999985,35.016227606000029,22.215803717370449
106,3,27,106.774473656039959,28,-120.636341644999959,35.015397571000051,-120.635589333999974,35.016134615000055,40.021229503596736
107,3,38,109.181030149507606,29,-120.636341644999959,35.015397571000051,-120.636208975999978,35.016375637000067,6.367474112387177
108,3,28,109.249775559187412,30,-120.636341644999959,35.015397571000051,-120.635523735999982,35.016116573000033,43.102346111188233
109,3,36,113.417258719816829,31,-120.636341644999959,35.015397571000051,-120.636058715999980,35.016393042000061,13.160561957415624
110,3,29,115.807471208814661,32,-120.636341644999959,35.015397571000051,-120.635480155999971,35.016163952000056,42.762187879700079
111,3,35,115.977469668970855,33,-120.636341644999959,35.015397571000051,-120.636004708999963,35.016405550000059,15.376226913322089
112,3,34,124.266554118145223,34,-120.636341644999959,35.015397571000051,-120.635937289999958,35.016467148000061,17.276667049255725
113,3,30,124.888625127472281,35,-120.636341644999959,35.015397571000051,-120.635453079999991,35.016253645000063,40.494422779432327
114,3,37,125.039374036635536,36,-120.636341644999959,35.015397571000051,-120.636110248999955,35.016508459000079,9.724019366240942
115,3,33,129.537309661681093,37,-120.636341644999959,35.015397571000051,-120.635899223999957,35.016507016000048,18.163065559792617
116,3,31,134.161873408133602,38,-120.636341644999959,35.015397571000051,-120.635407557999940,35.016331319000074,39.453912630152168
117,3,32,134.793859868024555,39,-120.636341644999959,35.015397571000051,-120.635764719999941,35.016516036000041,22.994313737571218
118,4,1,15.524521385116641,1,-120.636349433999953,35.015132289000064,-120.636468842999989,35.015231944000050,-44.589730555315604
119,4,2,25.338379105810759,2,-120.636349433999953,35.015132289000064,-120.636406782999984,35.015355758000055,-11.921786064685017
120,4,3,29.439196606699216,3,-120.636349433999953,35.015132289000064,-120.636341644999959,35.015397571000051,1.383737537467648
121,4,7,33.337812757350925,4,-120.636349433999953,35.015132289000064,-120.636019566999948,35.015261333000069,64.568523921697945
122,4,9,35.052937625303343,5,-120.636349433999953,35.015132289000064,-120.636145158999966,35.015399848000072,32.133416322583365
123,4,12,41.863729058665186,6,-120.636349433999953,35.015132289000064,-120.636087106999980,35.015441833000068,34.884468994589909
124,4,10,43.045214163068422,7,-120.636349433999953,35.015132289000064,-120.636242869999990,35.015510256000027,13.058925989580427
