OID_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
225,0,6,13,30.014177486807700,10,-121.800281565999967,36.831546135000053,-121.800063438999985,36.831340214000079,139.585301801024485
226,0,6,9,32.723768985834809,11,-121.800281565999967,36.831546135000053,-121.800213659999940,36.831835915000056,10.667928367763196
227,0,6,15,34.480702427090527,12,-121.800281565999967,36.831546135000053,-121.799910779999948,36.831458383000040,106.404914646631838
228,0,6,10,34.751189432274820,13,-121.800281565999967,36.831546135000053,-121.799892975999967,36.831524120000040,94.031258501883173
229,0,6,14,37.139881868787732,14,-121.800281565999967,36.831546135000053,-121.799907325999982,36.831399499000042,115.985817847696936
230,0,6,18,39.865685468462097,15,-121.800281565999967,36.831546135000053,-121.800016068999980,36.831835098000056,36.448624641906740
231,0,6,22,50.123183838986932,16,-121.800281565999967,36.831546135000053,-121.800303234999944,36.831997463000050,-2.210192496511833
232,0,6,21,50.759020439623221,17,-121.800281565999967,36.831546135000053,-121.800132053999960,36.831987456000036,15.234007432129253
233,0,6,17,50.864638519101007,18,-121.800281565999967,36.831546135000053,-121.799830493999991,36.831826499000044,52.288260734883352
234,0,6,16,50.874068390989457,19,-121.800281565999967,36.831546135000053,-121.799732377999987,36.831422590000045,105.634096002113992
235,0,6,19,55.176240816561119,20,-121.800281565999967,36.831546135000053,-121.799908506999941,36.831942713000046,37.095827022328272
236,0,6,20,68.309141901989165,21,-121.800281565999967,36.831546135000053,-121.799866302999988,36.832063299000026,32.840685165536534
237,0,6,23,69.704887025096909,22,-121.800281565999967,36.831546135000053,-121.800428389999979,36.832163063000053,-10.830398312561975
238,0,6,26,75.932874127468253,23,-121.800281565999967,36.831546135000053,-121.800259250999943,36.832230137000067,1.502234265234691
239,0,6,24,76.515797540872526,24,-121.800281565999967,36.831546135000053,-121.800100228999952,36.832220040000038,12.205224867798712
240,0,6,30,78.347745516462624,25,-121.800281565999967,36.831546135000053,-121.800589418999948,36.832207340000025,-20.519243984948446
241,0,6,25,78.608148884541819,26,-121.800281565999967,36.831546135000053,-121.800155208999968,36.832247159000076,8.244268929137982
242,0,6,40,80.796773125263144,27,-121.800281565999967,36.831546135000053,-121.800783730999967,36.832152050000047,-33.671847022992402
243,0,6,44,85.517129873081615,28,-121.800281565999967,36.831546135000053,-121.800714203999974,36.832233796000025,-26.827415536277861
244,0,6,41,89.786319699763339,29,-121.800281565999967,36.831546135000053,-121.800888380999993,36.832191625000064,-37.077807692150330
245,0,6,31,90.423442867329442,30,-121.800281565999967,36.831546135000053,-121.800675622999961,36.832296855000038,-22.877046370591771
246,0,6,34,92.284434049800780,31,-121.800281565999967,36.831546135000053,-121.800380094999980,36.832373937000057,-5.465305626109649
247,0,6,33,93.135639442197885,32,-121.800281565999967,36.831546135000053,-121.800502569999992,36.832366369000056,-12.220875764125450
248,0,6,32,97.218356731878785,33,-121.800281565999967,36.831546135000053,-121.800602299999980,36.832383379000078,-17.115722083121781
249,0,6,35,99.110038949135628,34,-121.800281565999967,36.831546135000053,-121.800452905999975,36.832428539000034,-8.871510451595523
250,0,6,39,108.094643676588277,35,-121.800281565999967,36.831546135000053,-121.800633795999943,36.832478124000033,-16.898824704453645
251,0,6,36,109.203056859085493,36,-121.800281565999967,36.831546135000053,-121.800443394999945,36.832521536000058,-7.596505950240183
252,0,6,27,110.163676799032942,37,-121.800281565999967,36.831546135000053,-121.800237310999989,36.832538191000026,2.053695408021350
253,0,6,38,112.827293920534856,38,-121.800281565999967,36.831546135000053,-121.800782681999976,36.832479625000076,-23.341202390905675
254,0,6,28,123.264118512582186,39,-121.800281565999967,36.831546135000053,-121.800105684999949,36.832647843000075,7.312745822839836
255,0,6,37,124.843213792660507,40,-121.800281565999967,36.831546135000053,-121.800589346999971,36.832643564000080,-12.704572847033106
256,0,6,29,124.911531956473326,41,-121.800281565999967,36.831546135000053,-121.800316864999957,36.832671365000067,-1.444522246913381
257,0,6,43,125.611306339142857,42,-121.800281565999967,36.831546135000053,-121.800893339999959,36.832565615000078,-25.751498398543344
258,0,6,42,128.036702129308424,43,-121.800281565999967,36.831546135000053,-121.801293592999968,36.832364255000073,-44.838196287037348
259,0,7,8,10.428922188654452,1,-121.800367512999969,36.831676481000045,-121.800395661999971,36.831767692000028,-13.932711006863904
260,0,7,6,16.371418350216537,2,-121.800367512999969,36.831676481000045,-121.800281565999967,36.831546135000053,152.074435264718517
261,0,7,9,22.392340345485636,3,-121.800367512999969,36.831676481000045,-121.800213659999940,36.831835915000056,37.801259875524735
262,0,7,2,22.530279970821564,4,-121.800367512999969,36.831676481000045,-121.800571617999992,36.831556904000024,-126.084951159727567
263,0,7,5,23.334439553391768,5,-121.800367512999969,36.831676481000045,-121.800329361999957,36.831468461000043,171.613405793372038
264,0,7,1,31.552305148591110,6,-121.800367512999969,36.831676481000045,-121.800523313999975,36.831421231000036,-153.864469756453474
265,0,7,11,35.043788604456516,7,-121.800367512999969,36.831676481000045,-121.800055386999986,36.831484738000029,127.387210798395941
266,0,7,18,35.954925111545506,8,-121.800367512999969,36.831676481000045,-121.800016068999980,36.831835098000056,60.687593242065006
267,0,7,22,36.079384381218830,9,-121.800367512999969,36.831676481000045,-121.800303234999944,36.831997463000050,9.144728974629905
268,0,7,3,36.385402387470329,10,-121.800367512999969,36.831676481000045,-121.800414957999976,36.831350835000080,-173.320047100175515
269,0,7,12,38.723171684627566,11,-121.800367512999969,36.831676481000045,-121.800133798999980,36.831382438000048,147.424221970906700
270,0,7,21,40.399954066951473,12,-121.800367512999969,36.831676481000045,-121.800132053999960,36.831987456000036,31.326683959923379
271,0,7,4,44.024122665157371,13,-121.800367512999969,36.831676481000045,-121.800310932999992,36.831282392000048,173.416535341488270
272,0,7,10,45.584101071789703,14,-121.800367512999969,36.831676481000045,-121.799892975999967,36.831524120000040,111.772400066701948
273,0,7,13,46.134244886523263,15,-121.800367512999969,36.831676481000045,-121.800063438999985,36.831340214000079,143.986535739567358
274,0,7,15,47.390708439843422,16,-121.800367512999969,36.831676481000045,-121.799910779999948,36.831458383000040,120.711567021083752
275,0,7,19,50.492943840414100,17,-121.800367512999969,36.831676481000045,-121.799908506999941,36.831942713000046,54.187653082352568
276,0,7,17,50.716402548089455,18,-121.800367512999969,36.831676481000045,-121.799830493999991,36.831826499000044,70.836634504770572
277,0,7,14,51.284540864708269,19,-121.800367512999969,36.831676481000045,-121.799907325999982,36.831399499000042,126.823983083307780
278,0,7,23,54.270589200209166,20,-121.800367512999969,36.831676481000045,-121.800428389999979,36.832163063000053,-5.742981209267784
279,0,7,20,61.982631008244610,21,-121.800367512999969,36.831676481000045,-121.799866302999988,36.832063299000026,46.166442880713753
280,0,7,30,62.148752940324400,22,-121.800367512999969,36.831676481000045,-121.800589418999948,36.832207340000025,-18.573367555987669
281,0,7,26,62.196093106972583,23,-121.800367512999969,36.831676481000045,-121.800259250999943,36.832230137000067,8.932945234991029
282,0,7,16,63.277840221681267,24,-121.800367512999969,36.831676481000045,-121.799732377999987,36.831422590000045,116.440120632892373
283,0,7,40,64.528445252580397,25,-121.800367512999969,36.831676481000045,-121.800783730999967,36.832152050000047,-35.127506318466700
284,0,7,24,64.862664069896397,26,-121.800367512999969,36.831676481000045,-121.800100228999952,36.832220040000038,21.567728737904147
285,0,7,25,66.101929832089581,27,-121.800367512999969,36.831676481000045,-121.800155208999968,36.832247159000076,16.649223463830076
286,0,7,44,69.149429920951846,28,-121.800367512999969,36.831676481000045,-121.800714203999974,36.832233796000025,-26.567502838783827
287,0,7,41,73.669362399717485,29,-121.800367512999969,36.831676481000045,-121.800888380999993,36.832191625000064,-39.103541675111238
288,0,7,31,74.129535979845244,30,-121.800367512999969,36.831676481000045,-121.800675622999961,36.832296855000038,-21.763522135187404
289,0,7,34,77.407966428743009,31,-121.800367512999969,36.831676481000045,-121.800380094999980,36.832373937000057,-0.830805342853759
290,0,7,33,77.502160573436370,32,-121.800367512999969,36.831676481000045,-121.800502569999992,36.832366369000056,-8.943103557993508
291,0,7,32,81.195521608026738,33,-121.800367512999969,36.831676481000045,-121.800602299999980,36.832383379000078,-14.948590648481526
292,0,7,35,83.806184451378144,34,-121.800367512999969,36.831676481000045,-121.800452905999975,36.832428539000034,-5.215137684623354
293,0,7,39,92.078729289934500,35,-121.800367512999969,36.831676481000045,-121.800633795999943,36.832478124000033,-14.950056635334786
294,0,7,36,94.023544965345636,36,-121.800367512999969,36.831676481000045,-121.800443394999945,36.832521536000058,-4.128547060467344
295,0,7,27,96.330625479878080,37,-121.800367512999969,36.831676481000045,-121.800237310999989,36.832538191000026,6.925168155970747
296,0,7,38,96.517121196685835,38,-121.800367512999969,36.831676481000045,-121.800782681999976,36.832479625000076,-22.564459972082229
297,0,7,37,109.130771014825243,39,-121.800367512999969,36.831676481000045,-121.800589346999971,36.832643564000080,-10.447411030149931
298,0,7,43,109.253436902863712,40,-121.800367512999969,36.831676481000045,-121.800893339999959,36.832565615000078,-25.425854373881631
299,0,7,28,110.297823501934332,41,-121.800367512999969,36.831676481000045,-121.800105684999949,36.832647843000075,12.225543460916626
300,0,7,29,110.499163085125630,42,-121.800367512999969,36.831676481000045,-121.800316864999957,36.832671365000067,2.343380202385628
301,0,7,42,112.474242520725284,43,-121.800367512999969,36.831676481000045,-121.801293592999968,36.832364255000073,-47.265139180430786
302,0,8,7,10.428922188413669,1,-121.800395661999971,36.831767692000028,-121.800367512999969,36.831676481000045,166.067272118415985
303,0,8,9,17.914385563044089,2,-121.800395661999971,36.831767692000028,-121.800213659999940,36.831835915000056,64.999711375522963
304,0,8,6,26.610624973807276,3,-121.800395661999971,36.831767692000028,-121.800281565999967,36.831546135000053,157.512140456868025
305,0,8,22,26.798645414191615,4,-121.800395661999971,36.831767692000028,-121.800303234999944,36.831997463000050,17.918886812091483
306,0,8,2,28.170429028671698,5,-121.800395661999971,36.831767692000028,-121.800571617999992,36.831556904000024,-146.137484557579398
307,0,8,5,33.729604114279034,6,-121.800395661999971,36.831767692000028,-121.800329361999957,36.831468461000043,169.900995988874826
308,0,8,21,33.878822930933119,7,-121.800395661999971,36.831767692000028,-121.800132053999960,36.831987456000036,43.956536920968936
309,0,8,18,34.678863045537781,8,-121.800395661999971,36.831767692000028,-121.800016068999980,36.831835098000056,77.543092130676669
310,0,8,1,40.099252383634919,9,-121.800395661999971,36.831767692000028,-121.800523313999975,36.831421231000036,-163.501862581269307
311,0,8,11,43.674186448677894,10,-121.800395661999971,36.831767692000028,-121.800055386999986,36.831484738000029,135.969869098583217
312,0,8,23,43.973126097261023,11,-121.800395661999971,36.831767692000028,-121.800428389999979,36.832163063000053,-3.806912981036552
313,0,8,3,46.292506786118850,12,-121.800395661999971,36.831767692000028,-121.800414957999976,36.831350835000080,-177.869004435309165
314,0,8,19,47.600694384767706,13,-121.800395661999971,36.831767692000028,-121.799908506999941,36.831942713000046,65.918242832248026
315,0,8,12,48.719071885150235,14,-121.800395661999971,36.831767692000028,-121.800133798999980,36.831382438000048,151.348003246096823
316,0,8,17,50.837761394420383,15,-121.800395661999971,36.831767692000028,-121.799830493999991,36.831826499000044,82.624381471371194
317,0,8,30,51.760897331384086,16,-121.800395661999971,36.831767692000028,-121.800589418999948,36.832207340000025,-19.507415560605189
318,0,8,10,52.359950607721139,17,-121.800395661999971,36.831767692000028,-121.799892975999967,36.831524120000040,121.080194975170841
319,0,8,26,52.742600728247311,18,-121.800395661999971,36.831767692000028,-121.800259250999943,36.832230137000067,13.339490761610330
320,0,8,4,54.383734315652688,19,-121.800395661999971,36.831767692000028,-121.800310932999992,36.831282392000048,172.010907224517695
321,0,8,40,54.934517620858124,20,-121.800395661999971,36.831767692000028,-121.800783730999967,36.832152050000047,-39.063155570361566
322,0,8,15,55.219934830155559,21,-121.800395661999971,36.831767692000028,-121.799910779999948,36.831458383000040,128.433846911058112
323,0,8,13,55.935809682806763,22,-121.800395661999971,36.831767692000028,-121.800063438999985,36.831340214000079,148.005497305143507
324,0,8,24,56.696741849477668,23,-121.800395661999971,36.831767692000028,-121.800100228999952,36.832220040000038,27.699568839295384
325,0,8,25,57.369535553547564,24,-121.800395661999971,36.831767692000028,-121.800155208999968,36.832247159000076,21.955891636022223
326,0,8,20,57.499004033566131,25,-121.800395661999971,36.831767692000028,-121.799866302999988,36.832063299000026,55.212732869108976
327,0,8,44,59.017156735676657,26,-121.800395661999971,36.831767692000028,-121.800714203999974,36.832233796000025,-28.782714216744264
328,0,8,14,59.726893362856302,27,-121.800395661999971,36.831767692000028,-121.799907325999982,36.831399499000042,133.165855794724848
329,0,8,31,63.813688089343430,28,-121.800395661999971,36.831767692000028,-121.800675622999961,36.832296855000038,-23.039435098230875
330,0,8,41,64.383706159277878,29,-121.800395661999971,36.831767692000028,-121.800888380999993,36.832191625000064,-43.053990625737633
331,0,8,33,67.118888219746268,30,-121.800395661999971,36.831767692000028,-121.800502569999992,36.832366369000056,-8.168792012383655
332,0,8,34,67.292064822278590,31,-121.800395661999971,36.831767692000028,-121.800380094999980,36.832373937000057,1.182474926025887
333,0,8,16,70.482515068713241,32,-121.800395661999971,36.831767692000028,-121.799732377999987,36.831422590000045,122.912598303781522
334,0,8,32,70.768480187760304,33,-121.800395661999971,36.831767692000028,-121.800602299999980,36.832383379000078,-15.098306748692584
335,0,8,35,73.514737768703469,34,-121.800395661999971,36.831767692000028,-121.800452905999975,36.832428539000034,-3.983136246507101
336,0,8,39,81.651661012890486,35,-121.800395661999971,36.831767692000028,-121.800633795999943,36.832478124000033,-15.080006812537356
337,0,8,36,83.765757962302658,36,-121.800395661999971,36.831767692000028,-121.800443394999945,36.832521536000058,-2.913792547348311
338,0,8,38,86.220531742072367,37,-121.800395661999971,36.831767692000028,-121.800782681999976,36.832479625000076,-23.604654072107515
339,0,8,27,86.664732198095848,38,-121.800395661999971,36.831767692000028,-121.800237310999989,36.832538191000026,9.380792925741803
340,0,8,37,98.723173657478299,39,-121.800395661999971,36.831767692000028,-121.800589346999971,36.832643564000080,-10.079472150228087
341,0,8,43,99.055427726418671,40,-121.800395661999971,36.831767692000028,-121.800893339999959,36.832565615000078,-26.627901558750157
