OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
492,12,24,61.608646362919146,30,-123.781308273999969,39.512822553000035,-123.781053355999973,39.513341141000069,20.844293579577805
493,12,27,62.946449840632127,31,-123.781308273999969,39.512822553000035,-123.781131124999945,39.513372654000079,14.005765993720996
494,12,41,63.634921021688264,32,-123.781308273999969,39.512822553000035,-123.781987586999946,39.512595303000069,-113.358605880737599
495,12,3,64.906070973836492,33,-123.781308273999969,39.512822553000035,-123.781582597999943,39.512277930000039,-158.686561381804978
496,12,22,65.649919674073473,34,-123.781308273999969,39.512822553000035,-123.780898230999981,39.513321319000056,32.488401248234240
497,12,2,65.760492187717745,35,-123.781308273999969,39.512822553000035,-123.781720581999991,39.512323727000080,-147.371114690134760
498,12,18,69.067328166522387,36,-123.781308273999969,39.512822553000035,-123.781350501999952,39.512201327000071,-176.986015157953574
499,12,42,70.571972203989517,37,-123.781308273999969,39.512822553000035,-123.781979398999965,39.512456761000067,-125.132446051317388
500,12,25,71.440681611617194,38,-123.781308273999969,39.512822553000035,-123.780929363999974,39.513395184000046,27.136627313268779
501,12,28,74.359396465087144,39,-123.781308273999969,39.512822553000035,-123.781216732999951,39.513488541000072,6.077140604293557
502,12,21,74.521721959084061,40,-123.781308273999969,39.512822553000035,-123.780778614999974,39.513353792000032,37.677667788245564
503,12,26,77.552216309667529,41,-123.781308273999969,39.512822553000035,-123.781047664999960,39.513491259000034,16.797283835676868
504,12,43,133.719329108271296,42,-123.781308273999969,39.512822553000035,-123.782814462999966,39.513121722000051,-75.616914552700678
505,13,12,8.015162453773936,1,-123.781256368999948,39.512762592000058,-123.781308273999969,39.512822553000035,-33.842216469837403
506,13,14,10.665203244096451,2,-123.781256368999948,39.512762592000058,-123.781172821999974,39.512691600000039,137.648839549183350
507,13,19,11.374174707952188,3,-123.781256368999948,39.512762592000058,-123.781141536999939,39.512813424000058,60.252376679369306
508,13,11,12.019710609430204,4,-123.781256368999948,39.512762592000058,-123.781370667999965,39.512824900000055,-54.862860485312993
509,13,10,14.933553963785695,5,-123.781256368999948,39.512762592000058,-123.781429749999973,39.512770085000056,-86.806481267957011
510,13,9,16.546042899285837,6,-123.781256368999948,39.512762592000058,-123.781431388999977,39.512700693000056,-114.541133063255288
511,13,15,16.887602490286074,7,-123.781256368999948,39.512762592000058,-123.781379832999960,39.512644310000042,-141.043976107117459
512,13,17,19.618399428487688,8,-123.781256368999948,39.512762592000058,-123.781138794999947,39.512611166000056,148.976517515754352
513,13,16,20.448324153540096,9,-123.781256368999948,39.512762592000058,-123.781372005999970,39.512601662000066,-150.900660976219314
514,13,20,21.535244520178715,10,-123.781256368999948,39.512762592000058,-123.781049416999963,39.512871803000053,55.733707986768863
515,13,33,25.947124750063210,11,-123.781256368999948,39.512762592000058,-123.781267862999982,39.512996127000065,-2.183207417342613
516,13,32,26.070931783334000,12,-123.781256368999948,39.512762592000058,-123.781330648999983,39.512990254000044,-14.182987518497265
517,13,8,27.441499466375404,13,-123.781256368999948,39.512762592000058,-123.781548472999987,39.512663104000069,-113.735560420258878
518,13,7,30.045684501818396,14,-123.781256368999948,39.512762592000058,-123.781527402999984,39.512591824000026,-129.125668577158024
519,13,35,31.968536361118208,15,-123.781256368999948,39.512762592000058,-123.781363099999965,39.513038408000057,-16.685194939228516
520,13,31,32.993320981472486,16,-123.781256368999948,39.512762592000058,-123.781206026999939,39.513057192000076,7.539910841895757
521,13,30,36.117492915218818,17,-123.781256368999948,39.512762592000058,-123.781276195999965,39.513087538000036,-2.705878151408753
522,13,34,36.304975092865462,18,-123.781256368999948,39.512762592000058,-123.781512799999973,39.513022352000064,-37.403229912552639
523,13,5,37.590223370596725,19,-123.781256368999948,39.512762592000058,-123.781521355999985,39.512493328000062,-142.682527727345786
524,13,36,47.720899708647750,20,-123.781256368999948,39.512762592000058,-123.781479998999941,39.513155963000031,-23.765898789376518
525,13,29,47.772516156029134,21,-123.781256368999948,39.512762592000058,-123.781117382999980,39.513179192000052,14.488999981607948
526,13,6,49.912936495473261,22,-123.781256368999948,39.512762592000058,-123.781658761999950,39.512438617000043,-136.107477160110335
527,13,4,51.918844804711476,23,-123.781256368999948,39.512762592000058,-123.781482132999940,39.512328889000059,-158.040270839733950
528,13,1,58.239969492765816,24,-123.781256368999948,39.512762592000058,-123.781757849999963,39.512410051000074,-132.226375409357615
529,13,38,58.324463468292734,25,-123.781256368999948,39.512762592000058,-123.781595969999955,39.513217316000066,-30.048196109917900
530,13,3,60.684203600593236,26,-123.781256368999948,39.512762592000058,-123.781582597999943,39.512277930000039,-152.463497485472345
531,13,37,62.411627641400223,27,-123.781256368999948,39.512762592000058,-123.781690982999976,39.513212784000075,-36.787985031574841
532,13,18,62.838227931028506,28,-123.781256368999948,39.512762592000058,-123.781350501999952,39.512201327000071,-172.598162664706933
533,13,2,62.990888591366982,29,-123.781256368999948,39.512762592000058,-123.781720581999991,39.512323727000080,-140.671465403929233
534,13,40,63.891504090917969,30,-123.781256368999948,39.512762592000058,-123.781409172999986,39.513325757000075,-11.868831793462940
535,13,39,65.318838097968680,31,-123.781256368999948,39.512762592000058,-123.781566280999982,39.513299715000073,-24.080627624222227
536,13,41,65.568712205483266,32,-123.781256368999948,39.512762592000058,-123.781987586999946,39.512595303000069,-106.454922939374839
537,13,23,65.613373685203172,33,-123.781256368999948,39.512762592000058,-123.781002124999986,39.513319792000061,19.464826723126919
538,13,24,66.563904956317728,34,-123.781256368999948,39.512762592000058,-123.781053355999973,39.513341141000069,15.205501635034256
539,13,27,68.583326958002615,35,-123.781256368999948,39.512762592000058,-123.781131124999945,39.513372654000079,9.035360851065413
540,13,22,69.257814408521682,36,-123.781256368999948,39.512762592000058,-123.780898230999981,39.513321319000056,26.404001046733736
541,13,42,70.846126331907499,37,-123.781256368999948,39.512762592000058,-123.781979398999965,39.512456761000067,-118.638012086581440
542,13,25,75.654447544119080,38,-123.781256368999948,39.512762592000058,-123.780929363999974,39.513395184000046,21.821037521257704
543,13,21,77.436364411686824,39,-123.781256368999948,39.512762592000058,-123.780778614999974,39.513353792000032,32.043956742206710
544,13,28,80.670742989550092,40,-123.781256368999948,39.512762592000058,-123.781216732999951,39.513488541000072,2.421630908989325
545,13,26,82.867453946292230,41,-123.781256368999948,39.512762592000058,-123.781047664999960,39.513491259000034,12.508550878960834
546,13,43,139.798816689845751,42,-123.781256368999948,39.512762592000058,-123.782814462999966,39.513121722000051,-73.427892635158159
547,14,17,9.397421658906765,1,-123.781172821999974,39.512691600000039,-123.781138794999947,39.512611166000056,161.857068341124574
548,14,13,10.665203243926006,2,-123.781172821999974,39.512691600000039,-123.781256368999948,39.512762592000058,-42.351107294905574
549,14,19,13.790533096447149,3,-123.781172821999974,39.512691600000039,-123.781141536999939,39.512813424000058,11.250152979683198
550,14,15,18.560582994420326,4,-123.781172821999974,39.512691600000039,-123.781379832999960,39.512644310000042,-106.431998385577387
551,14,12,18.629927387678620,5,-123.781172821999974,39.512691600000039,-123.781308273999969,39.512822553000035,-38.701274024096506
552,14,16,19.827357532284132,6,-123.781172821999974,39.512691600000039,-123.781372005999970,39.512601662000066,-120.239516989326816
553,14,9,22.259090651485248,7,-123.781172821999974,39.512691600000039,-123.781431388999977,39.512700693000056,-87.400396916748761
554,14,11,22.550313168637075,8,-123.781172821999974,39.512691600000039,-123.781370667999965,39.512824900000055,-48.981977786020188
555,14,20,22.647509001249169,9,-123.781172821999974,39.512691600000039,-123.781049416999963,39.512871803000053,27.943186148674506
556,14,10,23.751411613272897,10,-123.781172821999974,39.512691600000039,-123.781429749999973,39.512770085000056,-68.476846677787137
557,14,7,32.443021881479751,11,-123.781172821999974,39.512691600000039,-123.781527402999984,39.512591824000026,-109.965106550210564
558,14,8,32.459707412752053,12,-123.781172821999974,39.512691600000039,-123.781548472999987,39.512663104000069,-95.593254502881308
559,14,33,34.784079900272062,13,-123.781172821999974,39.512691600000039,-123.781267862999982,39.512996127000065,-13.589961956456040
560,14,32,35.828507388822956,14,-123.781172821999974,39.512691600000039,-123.781330648999983,39.512990254000044,-22.260881785835576
561,14,5,37.188349424373762,15,-123.781172821999974,39.512691600000039,-123.781521355999985,39.512493328000062,-126.294558672479909
562,14,31,40.690278076529069,16,-123.781172821999974,39.512691600000039,-123.781206026999939,39.513057192000076,-4.024181047971682
563,14,35,41.837250593922882,17,-123.781172821999974,39.512691600000039,-123.781363099999965,39.513038408000057,-23.024233200009817
564,14,30,44.849031043565951,18,-123.781172821999974,39.512691600000039,-123.781276195999965,39.513087538000036,-11.432769443214482
565,14,34,46.939448718388746,19,-123.781172821999974,39.512691600000039,-123.781512799999973,39.513022352000064,-38.526080709186857
566,14,4,48.262271949878347,20,-123.781172821999974,39.512691600000039,-123.781482132999940,39.512328889000059,-146.553423938441654
567,14,6,50.351746332633276,21,-123.781172821999974,39.512691600000039,-123.781658761999950,39.512438617000043,-123.905423063740074
568,14,29,54.344575822906137,22,-123.781172821999974,39.512691600000039,-123.781117382999980,39.513179192000052,5.032973589098750
569,14,18,56.536722966091695,23,-123.781172821999974,39.512691600000039,-123.781350501999952,39.512201327000071,-164.319653611588535
570,14,3,57.889704183190851,24,-123.781172821999974,39.512691600000039,-123.781582597999943,39.512277930000039,-142.501230466715725
571,14,36,57.929730218837889,25,-123.781172821999974,39.512691600000039,-123.781479998999941,39.513155963000031,-27.129744886336486
572,14,1,59.231293952338660,26,-123.781172821999974,39.512691600000039,-123.781757849999963,39.512410051000074,-121.853076291058130
573,14,2,62.347152150049702,27,-123.781172821999974,39.512691600000039,-123.781720581999991,39.512323727000080,-130.926551770432638
574,14,38,68.782288085367583,28,-123.781172821999974,39.512691600000039,-123.781595969999955,39.513217316000066,-31.941527339958949
575,14,41,70.879010459130100,29,-123.781172821999974,39.512691600000039,-123.781987586999946,39.512595303000069,-98.675359241150645
576,14,23,71.273278951945770,30,-123.781172821999974,39.512691600000039,-123.781002124999986,39.513319792000061,11.885690181708666
577,14,24,72.843615148494749,31,-123.781172821999974,39.512691600000039,-123.781053355999973,39.513341141000069,8.107912553506303
578,14,37,73.033915649010041,32,-123.781172821999974,39.512691600000039,-123.781690982999976,39.513212784000075,-37.599078203423325
579,14,40,73.282601699898407,33,-123.781172821999974,39.512691600000039,-123.781409172999986,39.513325757000075,-16.102551774866523
580,14,22,73.794960047299796,34,-123.781172821999974,39.512691600000039,-123.780898230999981,39.513321319000056,18.662608790245542
581,14,42,74.102370882274670,35,-123.781172821999974,39.512691600000039,-123.781979398999965,39.512456761000067,-110.600375786759386
582,14,39,75.520427840829328,36,-123.781172821999974,39.512691600000039,-123.781566280999982,39.513299715000073,-26.618112568800644
583,14,27,75.699194717620500,37,-123.781172821999974,39.512691600000039,-123.781131124999945,39.513372654000079,2.715074180298193
584,14,25,80.872719677382733,38,-123.781172821999974,39.512691600000039,-123.780929363999974,39.513395184000046,15.003839503398822
585,14,21,80.959624196932666,39,-123.781172821999974,39.512691600000039,-123.780778614999974,39.513353792000032,24.754728470691493
586,14,28,88.561151472383187,40,-123.781172821999974,39.512691600000039,-123.781216732999951,39.513488541000072,-2.443805513302055
587,14,26,89.432406798236002,41,-123.781172821999974,39.512691600000039,-123.781047664999960,39.513491259000034,6.912244297742098
588,14,43,149.035029393342256,42,-123.781172821999974,39.512691600000039,-123.782814462999966,39.513121722000051,-71.310901793627025
589,15,16,4.782609586996256,1,-123.781379832999960,39.512644310000042,-123.781372005999970,39.512601662000066,171.909319164596837
590,15,9,7.671019977101470,2,-123.781379832999960,39.512644310000042,-123.781431388999977,39.512700693000056,-35.308633033398202
591,15,7,13.964637461972684,3,-123.781379832999960,39.512644310000042,-123.781527402999984,39.512591824000026,-114.663426438051076
592,15,10,14.609131505143530,4,-123.781379832999960,39.512644310000042,-123.781429749999973,39.512770085000056,-17.087986976071601
593,15,8,14.652011664455632,5,-123.781379832999960,39.512644310000042,-123.781548472999987,39.512663104000069,-81.812555786491018
594,15,13,16.887602490505586,6,-123.781379832999960,39.512644310000042,-123.781256368999948,39.512762592000058,38.955945338398422
595,15,14,18.560582994481461,7,-123.781379832999960,39.512644310000042,-123.781172821999974,39.512691600000039,73.567869903280453
596,15,11,20.065541517017266,8,-123.781379832999960,39.512644310000042,-123.781370667999965,39.512824900000055,2.251139127599699
597,15,5,20.715155221531433,9,-123.781379832999960,39.512644310000042,-123.781521355999985,39.512493328000062,-144.018340567807684
598,15,12,20.724240052691712,10,-123.781379832999960,39.512644310000042,-123.781308273999969,39.512822553000035,17.274041725652701
599,15,17,21.052842593109638,11,-123.781379832999960,39.512644310000042,-123.781138794999947,39.512611166000056,100.066348743342331
600,15,19,27.793795846773985,12,-123.781379832999960,39.512644310000042,-123.781141536999939,39.512813424000058,47.503521132122799
601,15,6,33.119872112520639,13,-123.781379832999960,39.512644310000042,-123.781658761999950,39.512438617000043,-133.592773381570879
602,15,4,36.107858408027418,14,-123.781379832999960,39.512644310000042,-123.781482132999940,39.512328889000059,-165.898033989536060
603,15,20,38.017798805960545,15,-123.781379832999960,39.512644310000042,-123.781049416999963,39.512871803000053,48.366709959849771
604,15,32,38.640725916927998,16,-123.781379832999960,39.512644310000042,-123.781330648999983,39.512990254000044,6.284310997993885
605,15,33,40.229960475367839,17,-123.781379832999960,39.512644310000042,-123.781267862999982,39.512996127000065,13.848308584955991
606,15,1,41.632515579785419,18,-123.781379832999960,39.512644310000042,-123.781757849999963,39.512410051000074,-128.661529277236838
607,15,34,43.501988109132547,19,-123.781379832999960,39.512644310000042,-123.781512799999973,39.513022352000064,-15.239667391992414
608,15,35,43.778499399509101,20,-123.781379832999960,39.512644310000042,-123.781363099999965,39.513038408000057,1.883644128674112
609,15,3,44.257395299639093,21,-123.781379832999960,39.512644310000042,-123.781582597999943,39.512277930000039,-156.796338992920880
610,15,2,46.103773755232332,22,-123.781379832999960,39.512644310000042,-123.781720581999991,39.512323727000080,-140.535095814584309
611,15,31,48.215626489999948,23,-123.781379832999960,39.512644310000042,-123.781206026999939,39.513057192000076,18.059238629431572
612,15,18,49.246951531273439,24,-123.781379832999960,39.512644310000042,-123.781350501999952,39.512201327000071,177.064037614330005
613,15,30,50.010094977638204,25,-123.781379832999960,39.512644310000042,-123.781276195999965,39.513087538000036,10.265749495234493
614,15,41,52.547995449385745,26,-123.781379832999960,39.512644310000042,-123.781987586999946,39.512595303000069,-95.943078327892138
615,15,42,55.607253801192179,27,-123.781379832999960,39.512644310000042,-123.781979398999965,39.512456761000067,-111.990737439217114
616,15,36,57.455817377406817,28,-123.781379832999960,39.512644310000042,-123.781479998999941,39.513155963000031,-8.622511878595619
617,15,29,63.529803461094367,29,-123.781379832999960,39.512644310000042,-123.781117382999980,39.513179192000052,20.809727318143214
618,15,38,66.277863171187775,30,-123.781379832999960,39.512644310000042,-123.781595969999955,39.513217316000066,-16.286644258860793
619,15,37,68.552889572488425,31,-123.781379832999960,39.512644310000042,-123.781690982999976,39.513212784000075,-22.974814816468584
620,15,39,74.512136397816349,32,-123.781379832999960,39.512644310000042,-123.781566280999982,39.513299715000073,-12.426443324102664
621,15,40,75.699911499807200,33,-123.781379832999960,39.512644310000042,-123.781409172999986,39.513325757000075,-1.910077888879913
622,15,23,81.727671034027594,34,-123.781379832999960,39.512644310000042,-123.781002124999986,39.513319792000061,23.418168244613582
623,15,24,82.302784288850759,35,-123.781379832999960,39.512644310000042,-123.781053355999973,39.513341141000069,19.945797623076128
624,15,27,83.645327000135566,36,-123.781379832999960,39.512644310000042,-123.781131124999945,39.513372654000079,14.815078276107117
625,15,22,85.820300073408447,37,-123.781379832999960,39.512644310000042,-123.780898230999981,39.513321319000056,28.854930319026689
626,15,25,91.927211003437947,38,-123.781379832999960,39.512644310000042,-123.780929363999974,39.513395184000046,24.923566147698676
627,15,21,94.223149172239005,39,-123.781379832999960,39.512644310000042,-123.780778614999974,39.513353792000032,33.279820145650497
628,15,28,94.774638069470754,40,-123.781379832999960,39.512644310000042,-123.781216732999951,39.513488541000072,8.510693074600047
629,15,26,98.275890089995713,41,-123.781379832999960,39.512644310000042,-123.781047664999960,39.513491259000034,16.897784630801031
630,15,43,134.278862553800423,42,-123.781379832999960,39.512644310000042,-123.782814462999966,39.513121722000051,-66.749985667830870
631,16,15,4.782609586447578,1,-123.781372005999970,39.512601662000066,-123.781379832999960,39.512644310000042,-8.090675856422910
632,16,9,12.123048508224562,2,-123.781372005999970,39.512601662000066,-123.781431388999977,39.512700693000056,-24.913379006982758
633,16,7,13.408377125502337,3,-123.781372005999970,39.512601662000066,-123.781527402999984,39.512591824000026,-94.672529196005996
634,16,8,16.638473375641478,4,-123.781372005999970,39.512601662000066,-123.781548472999987,39.512663104000069,-65.795708290513360
635,16,5,17.596344052481793,5,-123.781372005999970,39.512601662000066,-123.781521355999985,39.512493328000062,-133.120881137434480
636,16,10,19.347357043031394,6,-123.781372005999970,39.512601662000066,-123.781429749999973,39.512770085000056,-14.872451915098560
637,16,14,19.827357532119262,7,-123.781372005999970,39.512601662000066,-123.781172821999974,39.512691600000039,59.760356280964942
638,16,17,20.083390231754784,8,-123.781372005999970,39.512601662000066,-123.781138794999947,39.512611166000056,86.988210427676492
639,16,13,20.448324153425411,9,-123.781372005999970,39.512601662000066,-123.781256368999948,39.512762592000058,29.099265450033929
640,16,11,24.785329308868768,10,-123.781372005999970,39.512601662000066,-123.781370667999965,39.512824900000055,0.265994090803503
641,16,12,25.129458190827823,11,-123.781372005999970,39.512601662000066,-123.781308273999969,39.512822553000035,12.597613169339329
642,16,6,30.591238021272492,12,-123.781372005999970,39.512601662000066,-123.781658761999950,39.512438617000043,-126.280623819673039
643,16,19,30.750434715848790,13,-123.781372005999970,39.512601662000066,-123.781141536999939,39.512813424000058,40.130954020340589
644,16,4,31.731014084316822,14,-123.781372005999970,39.512601662000066,-123.781482132999940,39.512328889000059,-162.634325253196664
645,16,1,39.415752604066526,15,-123.781372005999970,39.512601662000066,-123.781757849999963,39.512410051000074,-122.664793721729922
646,16,3,40.247349961254805,16,-123.781372005999970,39.512601662000066,-123.781582597999943,39.512277930000039,-153.257522649992353
647,16,20,40.855390546416423,17,-123.781372005999970,39.512601662000066,-123.781049416999963,39.512871803000053,42.767562281558533
648,16,2,43.021117195772860,18,-123.781372005999970,39.512601662000066,-123.781720581999991,39.512323727000080,-135.829536582215866
649,16,32,43.289886439253493,19,-123.781372005999970,39.512601662000066,-123.781330648999983,39.512990254000044,4.712597502109676
650,16,18,44.485759480028356,20,-123.781372005999970,39.512601662000066,-123.781350501999952,39.512201327000071,177.617481390504793
651,16,33,44.701951809679947,21,-123.781372005999970,39.512601662000066,-123.781267862999982,39.512996127000065,11.557415051518973
652,16,34,48.251088321552970,22,-123.781372005999970,39.512601662000066,-123.781512799999973,39.513022352000064,-14.532879813301934
653,16,35,48.495897574954171,23,-123.781372005999970,39.512601662000066,-123.781363099999965,39.513038408000057,0.904905911299723
654,16,31,52.550995448193703,24,-123.781372005999970,39.512601662000066,-123.781206026999939,39.513057192000076,15.760517187970624
655,16,41,52.943373824257044,25,-123.781372005999970,39.512601662000066,-123.781987586999946,39.512595303000069,-90.763876719439978
656,16,30,54.570134857133645,26,-123.781372005999970,39.512601662000066,-123.781276195999965,39.513087538000036,8.684149134015721
657,16,42,54.655862339157352,27,-123.781372005999970,39.512601662000066,-123.781979398999965,39.512456761000067,-107.118065366765251
658,16,36,62.238236764755072,28,-123.781372005999970,39.512601662000066,-123.781479998999941,39.513155963000031,-8.581639675200122
659,16,29,67.756227793680907,29,-123.781372005999970,39.512601662000066,-123.781117382999980,39.513179192000052,18.854811442251421
660,16,38,71.014897545592731,30,-123.781372005999970,39.512601662000066,-123.781595969999955,39.513217316000066,-15.736541329875420
661,16,37,73.185340817775540,31,-123.781372005999970,39.512601662000066,-123.781690982999976,39.513212784000075,-22.013000261361164
662,16,39,79.281883312272129,32,-123.781372005999970,39.512601662000066,-123.781566280999982,39.513299715000073,-12.165135950996413
663,16,40,80.456369710927291,33,-123.781372005999970,39.512601662000066,-123.781409172999986,39.513325757000075,-2.276760077771066
664,16,23,85.841528573278353,34,-123.781372005999970,39.512601662000066,-123.781002124999986,39.513319792000061,21.749597010454032
665,16,24,86.553345139091476,35,-123.781372005999970,39.512601662000066,-123.781053355999973,39.513341141000069,18.457533519918258
666,16,27,88.070484426117488,36,-123.781372005999970,39.512601662000066,-123.781131124999945,39.513372654000079,13.603981014692797
667,16,22,89.688671585668445,37,-123.781372005999970,39.512601662000066,-123.780898230999981,39.513321319000056,27.018228846659948
668,16,25,95.972978963835985,38,-123.781372005999970,39.512601662000066,-123.780929363999974,39.513395184000046,23.367723824988097
669,16,21,97.863327530612764,39,-123.781372005999970,39.512601662000066,-123.780778614999974,39.513353792000032,31.428870863003020
670,16,28,99.367283797827383,40,-123.781372005999970,39.512601662000066,-123.781216732999951,39.513488541000072,7.722772254045766
671,16,26,102.630700985429669,41,-123.781372005999970,39.512601662000066,-123.781047664999960,39.513491259000034,15.769815747916986
672,16,43,136.827407581324195,42,-123.781372005999970,39.512601662000066,-123.782814462999966,39.513121722000051,-65.039246882387758
673,17,14,9.397421659173277,1,-123.781138794999947,39.512611166000056,-123.781172821999974,39.512691600000039,-18.142910008712327
674,17,13,19.618399428417455,2,-123.781138794999947,39.512611166000056,-123.781256368999948,39.512762592000058,-31.023407678021567
675,17,16,20.083390231736008,3,-123.781138794999947,39.512611166000056,-123.781372005999970,39.512601662000066,-93.011641191277832
676,17,15,21.052842593169299,4,-123.781138794999947,39.512611166000056,-123.781379832999960,39.512644310000042,-79.933497895733112
677,17,19,22.456989821030025,5,-123.781138794999947,39.512611166000056,-123.781141536999939,39.512813424000058,-0.601634827487931
678,17,9,27.054528277952404,6,-123.781138794999947,39.512611166000056,-123.781431388999977,39.512700693000056,-68.444716046211724
679,17,12,27.626676334434965,7,-123.781138794999947,39.512611166000056,-123.781308273999969,39.512822553000035,-31.840888019438097
680,17,20,29.940715013841903,8,-123.781138794999947,39.512611166000056,-123.781049416999963,39.512871803000053,14.875346599570081
681,17,10,30.616764670423386,9,-123.781138794999947,39.512611166000056,-123.781429749999973,39.512770085000056,-54.810133761785636
682,17,11,30.995690191170585,10,-123.781138794999947,39.512611166000056,-123.781370667999965,39.512824900000055,-40.040739899199622
683,17,7,33.488389863869997,11,-123.781138794999947,39.512611166000056,-123.781527402999984,39.512591824000026,-93.676504597413924
684,17,5,35.405356680691582,12,-123.781138794999947,39.512611166000056,-123.781521355999985,39.512493328000062,-111.685912474327239
685,17,8,35.700209059585490,13,-123.781138794999947,39.512611166000056,-123.781548472999987,39.512663104000069,-80.704519373331223
686,17,4,43.058058330619609,14,-123.781138794999947,39.512611166000056,-123.781482132999940,39.512328889000059,-136.706489517917561
687,17,33,44.158148204689518,15,-123.781138794999947,39.512611166000056,-123.781267862999982,39.512996127000065,-14.557897429023322
688,17,32,45.206705116409900,16,-123.781138794999947,39.512611166000056,-123.781330648999983,39.512990254000044,-21.405539180645636
689,17,6,48.647022425840696,17,-123.781138794999947,39.512611166000056,-123.781658761999950,39.512438617000043,-113.191121426696171
690,17,18,49.009689533209283,18,-123.781138794999947,39.512611166000056,-123.781350501999952,39.512201327000071,-158.192651200317442
691,17,31,49.856551756923672,19,-123.781138794999947,39.512611166000056,-123.781206026999939,39.513057192000076,-6.659469536922247
692,17,35,51.206832895161433,20,-123.781138794999947,39.512611166000056,-123.781363099999965,39.513038408000057,-22.129447353492974
693,17,3,53.155273248564946,21,-123.781138794999947,39.512611166000056,-123.781582597999943,39.512277930000039,-134.109142767431138
694,17,30,54.193205357340474,22,-123.781138794999947,39.512611166000056,-123.781276195999965,39.513087538000036,-12.593750892086987
695,17,34,55.844447469975343,23,-123.781138794999947,39.512611166000056,-123.781512799999973,39.513022352000064,-35.165981794236743
696,17,1,57.730475828286110,24,-123.781138794999947,39.512611166000056,-123.781757849999963,39.512410051000074,-112.753937085686886
697,17,2,59.343871395197674,25,-123.781138794999947,39.512611166000056,-123.781720581999991,39.512323727000080,-122.531365942121681
698,17,29,63.092126170120224,26,-123.781138794999947,39.512611166000056,-123.781117382999980,39.513179192000052,1.672440015675112
699,17,36,67.227820586038447,27,-123.781138794999947,39.512611166000056,-123.781479998999941,39.513155963000031,-25.878549219540222
700,17,41,73.015558642794161,28,-123.781138794999947,39.512611166000056,-123.781987586999946,39.512595303000069,-91.381884339118130
701,17,42,74.295059119042648,29,-123.781138794999947,39.512611166000056,-123.781979398999965,39.512456761000067,-103.340388134214152
702,17,38,77.940736116988944,30,-123.781138794999947,39.512611166000056,-123.781595969999955,39.513217316000066,-30.293598741633499
703,17,23,79.548468494013292,31,-123.781138794999947,39.512611166000056,-123.781002124999986,39.513319792000061,8.496502610436483
704,17,24,81.378063992111038,32,-123.781138794999947,39.512611166000056,-123.781053355999973,39.513341141000069,5.180198866987743
705,17,22,81.513885149527397,33,-123.781138794999947,39.512611166000056,-123.780898230999981,39.513321319000056,14.702169680826383
706,17,37,81.954511201605953,34,-123.781138794999947,39.512611166000056,-123.781690982999976,39.513212784000075,-35.410188606751873
707,17,40,82.674742266720372,35,-123.781138794999947,39.512611166000056,-123.781409172999986,39.513325757000075,-16.334406384634089
708,17,27,84.546998075031439,36,-123.781138794999947,39.512611166000056,-123.781131124999945,39.513372654000079,0.446999644968339
709,17,39,84.826535280189432,37,-123.781138794999947,39.512611166000056,-123.781566280999982,39.513299715000073,-25.682555235904875
710,17,21,88.076495376750771,38,-123.781138794999947,39.512611166000056,-123.780778614999974,39.513353792000032,20.589857251892870
711,17,25,88.889563249431447,39,-123.781138794999947,39.512611166000056,-123.780929363999974,39.513395184000046,11.689957908731337
712,17,28,97.641126549117828,40,-123.781138794999947,39.512611166000056,-123.781216732999951,39.513488541000072,-3.936071737489095
713,17,26,98.026353362806887,41,-123.781138794999947,39.512611166000056,-123.781047664999960,39.513491259000034,4.585504292236185
714,17,43,154.851296854634569,42,-123.781138794999947,39.512611166000056,-123.782814462999966,39.513121722000051,-68.526730729621107
715,18,4,18.130713345441912,1,-123.781350501999952,39.512201327000071,-123.781482132999940,39.512328889000059,-38.634984345362639
716,18,3,21.696293546953591,2,-123.781350501999952,39.512201327000071,-123.781582597999943,39.512277930000039,-66.921147413473747
717,18,2,34.606135961155566,3,-123.781350501999952,39.512201327000071,-123.781720581999991,39.512323727000080,-66.877881139814292
718,18,5,35.593703014485371,4,-123.781350501999952,39.512201327000071,-123.781521355999985,39.512493328000062,-24.380892038520873
719,18,6,37.374312104278722,5,-123.781350501999952,39.512201327000071,-123.781658761999950,39.512438617000043,-45.178360294267939
720,18,1,42.002423672757260,6,-123.781350501999952,39.512201327000071,-123.781757849999963,39.512410051000074,-56.514675940455980
721,18,16,44.485759480115100,7,-123.781350501999952,39.512201327000071,-123.781372005999970,39.512601662000066,-2.382504927673309
722,18,7,45.946702025342653,8,-123.781350501999952,39.512201327000071,-123.781527402999984,39.512591824000026,-19.335767242300189
723,18,17,49.009689533091716,9,-123.781350501999952,39.512201327000071,-123.781138794999947,39.512611166000056,21.807214102156966
724,18,15,49.246951531594242,10,-123.781350501999952,39.512201327000071,-123.781379832999960,39.512644310000042,-2.935943723933850
725,18,8,54.021820974381868,11,-123.781350501999952,39.512201327000071,-123.781548472999987,39.512663104000069,-18.369975943580251
726,18,9,55.876924395585505,12,-123.781350501999952,39.512201327000071,-123.781431388999977,39.512700693000056,-7.151287011617833
727,18,14,56.536722966275924,13,-123.781350501999952,39.512201327000071,-123.781172821999974,39.512691600000039,15.680233340200582
728,18,42,61.068405752728168,14,-123.781350501999952,39.512201327000071,-123.781979398999965,39.512456761000067,-62.328971121153565
